InvoiceNo,InvoiceDate,CustomerID
577030,11/17/2011 12:59,14060
577031,11/17/2011 13:00,15298
577032,11/17/2011 13:07,13160
577033,11/17/2011 13:16,17797
577034,11/17/2011 13:16,12847
577035,11/17/2011 13:21,15187
577036,11/17/2011 13:21,17797
577037,11/17/2011 13:27,99999
577038,11/17/2011 13:30,14796
577039,11/17/2011 13:30,12539
C577040,11/17/2011 13:31,15864
577041,11/17/2011 13:32,15864
C577042,11/17/2011 13:35,13894
577043,11/17/2011 13:38,14282
577044,11/17/2011 13:45,17428
577045,11/17/2011 13:46,17428
577046,11/17/2011 13:46,12449
577047,11/17/2011 13:48,13014
577048,11/17/2011 13:50,13247
577049,11/17/2011 13:58,17397
577050,11/17/2011 13:59,14191
577051,11/17/2011 14:02,14034
577052,11/17/2011 14:08,17397
577053,11/17/2011 14:17,13001
577054,11/17/2011 14:19,13815
577055,11/17/2011 14:22,15189
577056,11/17/2011 14:24,17985
577057,11/17/2011 14:26,12748
577058,11/17/2011 14:29,18122
577059,11/17/2011 14:30,13704
577060,11/17/2011 14:36,14397
577061,11/17/2011 14:40,14911
577062,11/17/2011 14:40,18221
577063,11/17/2011 14:41,17183
577064,11/17/2011 14:43,16656
577065,11/17/2011 14:46,13890
577067,11/17/2011 14:49,12704
C577066,11/17/2011 14:49,15563
577068,11/17/2011 14:50,15563
577069,11/17/2011 14:51,12704
C577070,11/17/2011 14:54,12704
577071,11/17/2011 14:56,13969
577072,11/17/2011 15:02,15089
C577073,11/17/2011 15:02,14359
577074,11/17/2011 15:04,15399
577076,11/17/2011 15:08,14362
C577075,11/17/2011 15:08,14456
577077,11/17/2011 15:16,17799
577078,11/17/2011 15:17,99999
577079,11/17/2011 15:22,14416
577080,11/17/2011 15:24,17001
C577081,11/17/2011 15:24,18230
577082,11/17/2011 15:31,15811
577083,11/17/2011 15:34,15287
577084,11/17/2011 15:41,16626
577085,11/17/2011 15:47,12997
577086,11/17/2011 15:50,16070
577087,11/17/2011 15:55,12464
577088,11/17/2011 15:59,15267
577089,11/17/2011 15:59,12841
577090,11/17/2011 16:02,13828
577091,11/17/2011 16:29,16531
577092,11/17/2011 16:35,15136
577093,11/17/2011 16:37,13089
577094,11/17/2011 16:39,15435
577095,11/17/2011 16:39,15867
C577096,11/17/2011 16:40,17095
577097,11/17/2011 16:42,17243
577098,11/17/2011 16:43,16839
577099,11/17/2011 16:48,13313
577100,11/17/2011 16:51,16009
577101,11/17/2011 16:51,13138
577102,11/17/2011 17:01,99999
577103,11/17/2011 17:08,15081
577104,11/17/2011 17:13,12747
577105,11/17/2011 17:16,16076
577106,11/17/2011 17:18,14456
577107,11/17/2011 17:30,16558
577108,11/17/2011 17:34,15983
577109,11/17/2011 17:50,16042
577110,11/17/2011 17:53,14234
577111,11/17/2011 17:55,99999
577112,11/17/2011 17:55,99999
577113,11/17/2011 17:58,99999
577114,11/17/2011 17:59,99999
577115,11/17/2011 18:02,99999
577116,11/17/2011 18:04,99999
577117,11/17/2011 18:04,99999
577118,11/17/2011 18:05,99999
577119,11/17/2011 18:08,99999
577120,11/17/2011 18:09,99999
577121,11/17/2011 18:29,12681
577122,11/17/2011 18:33,99999
577123,11/17/2011 18:34,99999
577124,11/17/2011 18:41,99999
577125,11/17/2011 18:43,12445
577126,11/17/2011 19:22,12406
577127,11/17/2011 19:27,16871
577128,11/17/2011 19:48,14508
577129,11/17/2011 19:52,15602
577130,11/17/2011 19:58,15861
C577131,11/17/2011 20:01,15861
577132,11/18/2011 8:21,13599
577133,11/18/2011 8:47,13962
577134,11/18/2011 8:56,14434
577135,11/18/2011 8:56,12427
577136,11/18/2011 8:57,17163
577137,11/18/2011 8:59,14110
577138,11/18/2011 9:03,13079
577139,11/18/2011 9:04,16500
577140,11/18/2011 9:10,13269
577141,11/18/2011 9:11,13269
577142,11/18/2011 9:19,13985
577143,11/18/2011 9:31,13200
577144,11/18/2011 9:35,99999
577145,11/18/2011 9:35,99999
577146,11/18/2011 9:42,16414
C577147,11/18/2011 9:42,13396
577148,11/18/2011 9:43,13941
C577149,11/18/2011 9:44,17034
577150,11/18/2011 9:48,99999
C577151,11/18/2011 9:50,12781
577152,11/18/2011 9:53,14277
C577153,11/18/2011 9:54,13266
C577154,11/18/2011 9:55,15502
577155,11/18/2011 9:56,13050
577156,11/18/2011 9:57,13471
577157,11/18/2011 9:58,12451
577158,11/18/2011 9:58,16293
C577159,11/18/2011 9:58,15406
577160,11/18/2011 10:05,16134
577161,11/18/2011 10:18,18210
577162,11/18/2011 10:24,13323
577165,11/18/2011 10:27,13171
C577163,11/18/2011 10:27,16678
C577164,11/18/2011 10:28,16678
577166,11/18/2011 10:37,12936
577167,11/18/2011 10:41,16511
577168,11/18/2011 10:42,12603
577169,11/18/2011 10:42,14641
577170,11/18/2011 10:46,13456
577171,11/18/2011 10:52,17159
577172,11/18/2011 10:56,17760
577173,11/18/2011 10:57,14849
577174,11/18/2011 10:58,17841
577175,11/18/2011 10:58,14849
577176,11/18/2011 11:07,13305
577177,11/18/2011 11:10,12748
577178,11/18/2011 11:10,12618
577179,11/18/2011 11:20,18061
577180,11/18/2011 11:27,12380
577181,11/18/2011 11:35,99999
577182,11/18/2011 11:39,16945
C577196,11/18/2011 11:45,16924
577202,11/18/2011 11:47,12989
577209,11/18/2011 11:49,15621
577217,11/18/2011 11:53,17324
577218,11/18/2011 12:02,13117
C577227,11/18/2011 12:06,14527
577228,11/18/2011 12:07,12391
577230,11/18/2011 12:08,18034
577231,11/18/2011 12:08,99999
577235,11/18/2011 12:09,14367
577251,11/18/2011 12:18,99999
577252,11/18/2011 12:22,18034
577256,11/18/2011 12:25,15530
577258,11/18/2011 12:27,16764
577263,11/18/2011 12:31,99999
577264,11/18/2011 12:32,99999
577265,11/18/2011 12:33,99999
577286,11/18/2011 12:39,14606
577289,11/18/2011 12:39,12931
577295,11/18/2011 12:46,12682
577296,11/18/2011 12:47,17286
577297,11/18/2011 12:48,14593
577298,11/18/2011 12:49,14299
577299,11/18/2011 12:52,12498
577300,11/18/2011 12:53,16924
577301,11/18/2011 12:53,12498
577302,11/18/2011 12:57,17904
577303,11/18/2011 13:02,14390
577304,11/18/2011 13:04,99999
577305,11/18/2011 13:06,99999
577306,11/18/2011 13:06,99999
577307,11/18/2011 13:06,99999
577308,11/18/2011 13:14,15088
577309,11/18/2011 13:14,15933
577310,11/18/2011 13:15,13516
577311,11/18/2011 13:16,18225
577312,11/18/2011 13:18,17049
577313,11/18/2011 13:21,14342
577314,11/18/2011 13:23,12444
577315,11/18/2011 13:25,17811
577316,11/18/2011 13:30,12578
577317,11/18/2011 13:33,16426
577318,11/18/2011 13:42,17675
577319,11/18/2011 13:43,17301
577320,11/18/2011 13:44,13880
577321,11/18/2011 13:44,15311
577322,11/18/2011 13:45,17888
C577323,11/18/2011 13:57,17904
577324,11/18/2011 14:01,16463
577325,11/18/2011 14:07,13094
577326,11/18/2011 14:08,14646
C577327,11/18/2011 14:13,17779
577328,11/18/2011 14:14,14088
577329,11/18/2011 14:15,17779
C577330,11/18/2011 14:16,99999
577331,11/18/2011 14:23,14667
577332,11/18/2011 14:25,13013
577333,11/18/2011 14:40,14868
577334,11/18/2011 14:42,15368
577335,11/18/2011 14:50,14285
577336,11/18/2011 14:50,14793
577337,11/18/2011 14:51,15494
577338,11/18/2011 14:52,17650
577339,11/18/2011 14:57,99999
577340,11/18/2011 14:57,99999
577341,11/18/2011 15:00,16279
C577342,11/18/2011 15:11,99999
C577343,11/18/2011 15:13,99999
577344,11/18/2011 15:14,12437
C577345,11/18/2011 15:16,15563
C577346,11/18/2011 15:25,99999
577347,11/18/2011 15:27,13960
C577348,11/18/2011 15:30,99999
C577349,11/18/2011 15:32,16168
C577350,11/18/2011 15:35,14315
C577351,11/18/2011 15:37,17728
577352,11/18/2011 15:41,14820
C577353,11/18/2011 15:45,12781
C577354,11/18/2011 15:50,14732
577355,11/18/2011 15:53,14911
577356,11/18/2011 15:53,16350
577357,11/18/2011 15:54,13098
577358,11/18/2011 15:59,99999
577359,11/18/2011 16:07,14903
C577360,11/18/2011 16:12,13012
577361,11/18/2011 16:13,13012
C577362,11/18/2011 16:14,14073
C577363,11/18/2011 16:17,12697
C577364,11/18/2011 16:18,14140
577365,11/18/2011 16:19,17063
C577369,11/18/2011 16:20,14132
C577375,11/18/2011 16:21,14441
C577381,11/18/2011 16:24,15297
577382,11/18/2011 16:48,17961
C577383,11/18/2011 16:48,13091
C577384,11/18/2011 16:50,14156
C577385,11/18/2011 16:53,14189
C577386,11/18/2011 16:54,18276
577387,11/18/2011 16:55,17961
C577388,11/18/2011 16:58,14911
C577389,11/18/2011 16:59,13381
C577390,11/18/2011 17:01,18276
C577391,11/18/2011 17:03,13078
C577392,11/18/2011 17:05,16560
577393,11/18/2011 17:06,14031
C577394,11/18/2011 17:09,14902
C577395,11/18/2011 17:10,12779
577396,11/18/2011 17:11,17621
C577397,11/18/2011 17:12,12504
C577398,11/18/2011 17:15,16839
C577399,11/18/2011 17:15,13895
577400,11/18/2011 17:20,16201
577401,11/18/2011 17:34,99999
577402,11/20/2011 10:11,15465
577403,11/20/2011 10:15,13988
577404,11/20/2011 10:16,17243
577405,11/20/2011 10:29,14116
577406,11/20/2011 10:36,12702
577407,11/20/2011 10:37,14739
577408,11/20/2011 10:51,14805
577409,11/20/2011 10:53,16779
577410,11/20/2011 10:59,14664
577411,11/20/2011 11:00,17387
577429,11/20/2011 11:06,14881
577438,11/20/2011 11:09,18118
577440,11/20/2011 11:11,14477
577443,11/20/2011 11:16,12971
577469,11/20/2011 11:25,15009
577472,11/20/2011 11:28,14503
577473,11/20/2011 11:28,15919
577474,11/20/2011 11:30,12778
577475,11/20/2011 11:30,15152
577476,11/20/2011 11:31,12540
577477,11/20/2011 11:32,14157
577478,11/20/2011 11:33,15963
577479,11/20/2011 11:34,14911
577480,11/20/2011 11:37,14525
C577481,11/20/2011 11:39,12778
577482,11/20/2011 11:43,16762
577483,11/20/2011 11:50,14502
577484,11/20/2011 11:52,13536
577485,11/20/2011 11:56,16360
C577486,11/20/2011 11:59,15533
577487,11/20/2011 12:00,15061
577488,11/20/2011 12:00,13090
577489,11/20/2011 12:07,99999
577490,11/20/2011 12:11,16464
577491,11/20/2011 12:12,14595
577492,11/20/2011 12:13,16900
577493,11/20/2011 12:13,17323
577494,11/20/2011 12:17,16506
577495,11/20/2011 12:20,14704
577496,11/20/2011 12:20,16784
577497,11/20/2011 12:22,17555
577498,11/20/2011 12:22,15906
577499,11/20/2011 12:24,15906
577500,11/20/2011 12:30,14052
577501,11/20/2011 12:32,14075
577502,11/20/2011 12:34,12598
577503,11/20/2011 12:34,18110
577504,11/20/2011 12:36,14159
577505,11/20/2011 12:37,13118
577506,11/20/2011 12:40,13212
577507,11/20/2011 12:42,14710
577508,11/20/2011 12:45,18127
577510,11/20/2011 12:46,13118
C577509,11/20/2011 12:46,13118
577511,11/20/2011 12:53,17561
577512,11/20/2011 12:55,12523
C577513,11/20/2011 12:59,18110
577514,11/20/2011 13:00,16212
577515,11/20/2011 13:02,13427
577516,11/20/2011 13:08,16533
577517,11/20/2011 13:16,16710
577518,11/20/2011 13:17,14359
577519,11/20/2011 13:20,15044
577520,11/20/2011 13:20,14553
577521,11/20/2011 13:23,16411
577522,11/20/2011 13:23,15988
577523,11/20/2011 13:33,12597
577524,11/20/2011 13:33,16905
577525,11/20/2011 13:37,16905
577526,11/20/2011 13:39,16513
577527,11/20/2011 13:40,17523
577528,11/20/2011 13:45,15745
577529,11/20/2011 13:47,17523
577530,11/20/2011 13:48,14950
577531,11/20/2011 13:58,99999
577532,11/20/2011 14:01,16666
577533,11/20/2011 14:04,16877
577534,11/20/2011 14:05,18127
577535,11/20/2011 14:07,14071
577536,11/20/2011 14:14,15850
577537,11/20/2011 14:17,14860
577538,11/20/2011 14:20,18040
577539,11/20/2011 14:24,14547
577540,11/20/2011 14:28,14984
577541,11/20/2011 14:31,16899
577542,11/20/2011 14:33,13565
577543,11/20/2011 14:40,17636
577544,11/20/2011 14:43,17758
577545,11/20/2011 14:43,16931
577546,11/20/2011 14:45,17758
C577547,11/20/2011 14:48,17841
577548,11/20/2011 14:50,16710
577549,11/20/2011 15:00,17841
577550,11/20/2011 15:05,17738
577551,11/20/2011 15:21,12395
577552,11/20/2011 15:27,14282
577553,11/20/2011 15:30,17425
577554,11/20/2011 15:35,15533
577555,11/20/2011 15:35,13200
577556,11/20/2011 15:36,13832
577557,11/20/2011 15:36,15426
577572,11/20/2011 15:48,17384
577579,11/20/2011 15:52,14415
577594,11/20/2011 16:07,13142
577595,11/20/2011 16:12,16399
577596,11/21/2011 8:02,18080
577597,11/21/2011 8:19,16366
577598,11/21/2011 8:19,13430
577599,11/21/2011 8:26,15738
577600,11/21/2011 8:28,14447
577601,11/21/2011 8:31,17675
577602,11/21/2011 8:37,16139
577603,11/21/2011 8:40,15500
577604,11/21/2011 8:57,14300
577605,11/21/2011 9:02,13199
577606,11/21/2011 9:11,12462
577607,11/21/2011 9:21,14911
577608,11/21/2011 9:22,99999
577609,11/21/2011 9:51,12349
577610,11/21/2011 9:55,15373
577611,11/21/2011 9:59,99999
577612,11/21/2011 9:59,99999
577613,11/21/2011 10:02,14911
C577614,11/21/2011 10:18,17888
577615,11/21/2011 10:22,12658
577616,11/21/2011 10:22,13823
577617,11/21/2011 10:23,14883
577618,11/21/2011 10:27,12795
577633,11/21/2011 10:35,14194
577646,11/21/2011 10:39,13189
577669,11/21/2011 10:48,15567
577680,11/21/2011 10:51,17227
C577683,11/21/2011 10:51,14493
577687,11/21/2011 11:16,12583
577689,11/21/2011 11:29,17664
C577688,11/21/2011 11:29,13890
577690,11/21/2011 11:34,12856
577691,11/21/2011 11:34,14587
C577692,11/21/2011 11:47,14426
C577693,11/21/2011 11:48,12628
577694,11/21/2011 11:50,14702
577695,11/21/2011 11:55,15645
577696,11/21/2011 11:57,16406
577697,11/21/2011 12:02,15804
577698,11/21/2011 12:05,14963
577699,11/21/2011 12:06,13971
577700,11/21/2011 12:06,14449
577701,11/21/2011 12:11,13673
577711,11/21/2011 12:17,15527
577716,11/21/2011 12:18,15857
577718,11/21/2011 12:19,16013
577719,11/21/2011 12:20,16013
577720,11/21/2011 12:21,16013
577721,11/21/2011 12:24,13167
C577722,11/21/2011 12:35,14607
577723,11/21/2011 12:36,16713
577724,11/21/2011 12:37,12984
577725,11/21/2011 12:38,14607
577726,11/21/2011 12:40,15676
577727,11/21/2011 12:43,15671
577728,11/21/2011 12:52,17811
577729,11/21/2011 12:53,15179
577730,11/21/2011 12:59,17253
C577731,11/21/2011 13:06,17811
577732,11/21/2011 13:09,15093
577733,11/21/2011 13:10,15163
577734,11/21/2011 13:14,17502
577735,11/21/2011 13:14,14482
577736,11/21/2011 13:20,14606
C577737,11/21/2011 13:25,15681
577738,11/21/2011 13:35,13739
577739,11/21/2011 13:36,14551
577740,11/21/2011 13:36,17625
577741,11/21/2011 13:40,12921
577742,11/21/2011 13:41,13755
577743,11/21/2011 13:44,17006
577744,11/21/2011 13:58,18229
577745,11/21/2011 14:06,18139
577746,11/21/2011 14:17,15274
577747,11/21/2011 14:21,17450
577748,11/21/2011 14:24,15159
577749,11/21/2011 14:26,16242
C577750,11/21/2011 14:30,12878
577751,11/21/2011 14:34,12904
C577752,11/21/2011 14:37,16670
C577753,11/21/2011 14:40,13756
577754,11/21/2011 14:47,18139
577755,11/21/2011 14:49,17010
577756,11/21/2011 14:59,15115
577757,11/21/2011 15:10,13755
577768,11/21/2011 15:18,99999
577769,11/21/2011 15:27,16379
577770,11/21/2011 15:33,13282
577771,11/21/2011 15:42,16168
577772,11/21/2011 15:53,18139
577773,11/21/2011 15:57,16712
577774,11/21/2011 15:57,16712
C577775,11/21/2011 16:00,12504
577776,11/21/2011 16:02,12504
577777,11/21/2011 16:06,99999
577778,11/21/2011 16:10,16549
C577779,11/21/2011 16:11,99999
577780,11/21/2011 16:14,99999
C577781,11/21/2011 16:14,15406
577782,11/21/2011 16:17,16549
577783,11/21/2011 16:20,18139
577784,11/21/2011 16:24,13862
577785,11/21/2011 16:25,16369
C577786,11/21/2011 16:27,13246
577787,11/21/2011 16:28,99999
577788,11/21/2011 16:28,99999
577789,11/21/2011 16:28,99999
577790,11/21/2011 16:35,14198
577791,11/21/2011 16:36,17100
577792,11/21/2011 16:36,17100
577793,11/21/2011 16:40,13468
577794,11/21/2011 16:48,14030
577795,11/21/2011 16:50,13246
577796,11/21/2011 16:53,15105
577797,11/21/2011 16:54,15105
577798,11/21/2011 16:54,17757
C577799,11/21/2011 16:55,13458
577800,11/21/2011 17:00,15484
577801,11/21/2011 17:04,17629
577802,11/21/2011 17:10,15132
577803,11/21/2011 17:28,99999
577804,11/21/2011 17:33,17432
577805,11/22/2011 8:19,13881
577806,11/22/2011 8:20,12963
577807,11/22/2011 8:26,15699
577808,11/22/2011 8:28,13403
577809,11/22/2011 8:34,12584
577810,11/22/2011 8:44,17949
577811,11/22/2011 8:54,16311
577812,11/22/2011 8:56,16956
577813,11/22/2011 9:06,14297
577814,11/22/2011 9:16,15106
C577815,11/22/2011 9:16,17071
577816,11/22/2011 9:17,18139
C577817,11/22/2011 9:17,13081
577818,11/22/2011 9:18,13456
C577819,11/22/2011 9:23,17313
577820,11/22/2011 9:24,13408
C577821,11/22/2011 9:29,13777
577822,11/22/2011 9:34,14607
577823,11/22/2011 9:40,16107
577824,11/22/2011 9:42,15845
577825,11/22/2011 9:42,17453
577826,11/22/2011 9:43,17600
577827,11/22/2011 9:53,16782
C577828,11/22/2011 9:53,14911
577829,11/22/2011 9:55,99999
577830,11/22/2011 10:12,15187
577831,11/22/2011 10:17,16748
C577832,11/22/2011 10:18,18274
577833,11/22/2011 10:20,17315
577834,11/22/2011 10:21,17528
577835,11/22/2011 10:24,16607
577836,11/22/2011 10:26,99999
577837,11/22/2011 10:30,14834
577838,11/22/2011 10:32,16352
C577839,11/22/2011 10:33,16633
577840,11/22/2011 10:34,17324
577841,11/22/2011 10:35,14262
577842,11/22/2011 10:39,16353
577843,11/22/2011 10:39,16353
577844,11/22/2011 10:41,99999
577845,11/22/2011 10:44,18139
577848,11/22/2011 10:59,13247
C577849,11/22/2011 10:59,14534
577850,11/22/2011 11:04,14911
577851,11/22/2011 11:04,13267
577852,11/22/2011 11:08,16532
577853,11/22/2011 11:13,13681
577854,11/22/2011 11:14,16128
577855,11/22/2011 11:18,15877
577856,11/22/2011 11:19,12490
577857,11/22/2011 11:21,13499
577858,11/22/2011 11:24,16365
577859,11/22/2011 11:24,14534
577860,11/22/2011 11:25,16655
577861,11/22/2011 11:28,13924
577869,11/22/2011 11:34,13268
577880,11/22/2011 11:37,14515
C577889,11/22/2011 11:42,16191
C577892,11/22/2011 11:43,16191
577893,11/22/2011 11:47,17073
577897,11/22/2011 11:48,14424
577905,11/22/2011 11:51,15497
577906,11/22/2011 11:51,13268
577919,11/22/2011 11:58,17075
577938,11/22/2011 12:07,15525
577942,11/22/2011 12:08,99999
577944,11/22/2011 12:08,99999
577947,11/22/2011 12:08,99999
577949,11/22/2011 12:09,99999
577950,11/22/2011 12:09,14129
577951,11/22/2011 12:09,17238
577953,11/22/2011 12:09,99999
577954,11/22/2011 12:10,99999
577956,11/22/2011 12:10,99999
577959,11/22/2011 12:11,99999
577961,11/22/2011 12:11,99999
577964,11/22/2011 12:11,99999
577966,11/22/2011 12:12,99999
577968,11/22/2011 12:12,99999
577970,11/22/2011 12:12,99999
577971,11/22/2011 12:12,99999
577972,11/22/2011 12:13,99999
577973,11/22/2011 12:13,13798
577980,11/22/2011 12:24,16330
577985,11/22/2011 12:25,15116
577999,11/22/2011 12:29,99999
C578003,11/22/2011 12:31,13832
578004,11/22/2011 12:38,17155
578005,11/22/2011 12:39,16985
578006,11/22/2011 12:40,13363
C578007,11/22/2011 12:40,16474
578008,11/22/2011 12:47,14657
578009,11/22/2011 12:48,14467
578010,11/22/2011 12:50,15971
578011,11/22/2011 12:52,15150
578012,11/22/2011 12:54,14768
578013,11/22/2011 12:55,17360
578014,11/22/2011 12:58,13199
578015,11/22/2011 12:58,12971
578016,11/22/2011 13:02,14506
578017,11/22/2011 13:07,13569
578018,11/22/2011 13:08,15311
578019,11/22/2011 13:11,17360
578020,11/22/2011 13:20,16979
578021,11/22/2011 13:22,12748
578022,11/22/2011 13:25,17371
578023,11/22/2011 13:25,17502
578024,11/22/2011 13:27,12705
578025,11/22/2011 13:28,16722
578026,11/22/2011 13:29,17659
578027,11/22/2011 13:29,15977
578028,11/22/2011 13:30,17371
578029,11/22/2011 13:33,16985
578030,11/22/2011 13:40,15498
578031,11/22/2011 13:41,15796
578032,11/22/2011 13:41,16633
578033,11/22/2011 13:42,12656
578034,11/22/2011 13:47,14646
578035,11/22/2011 14:00,16422
578036,11/22/2011 14:04,16474
578037,11/22/2011 14:10,99999
578038,11/22/2011 14:10,14251
C578039,11/22/2011 14:13,17338
578040,11/22/2011 14:21,13322
578041,11/22/2011 14:23,17338
578042,11/22/2011 14:25,17500
578043,11/22/2011 14:39,12474
578044,11/22/2011 14:41,13488
578045,11/22/2011 14:43,17297
578053,11/22/2011 14:59,14422
578054,11/22/2011 14:59,14911
578055,11/22/2011 15:00,13986
578056,11/22/2011 15:04,16164
578057,11/22/2011 15:05,12920
578058,11/22/2011 15:07,18249
578059,11/22/2011 15:15,13940
578060,11/22/2011 15:22,17857
C578061,11/22/2011 15:29,15811
C578062,11/22/2011 15:30,12471
578063,11/22/2011 15:36,16929
578064,11/22/2011 15:37,13238
578065,11/22/2011 15:41,99999
578066,11/22/2011 15:43,99999
578067,11/22/2011 15:43,99999
578068,11/22/2011 15:45,14505
578069,11/22/2011 15:49,14329
578070,11/22/2011 15:50,14329
578071,11/22/2011 15:52,13599
578072,11/22/2011 16:02,17759
C578073,11/22/2011 16:02,18139
578074,11/22/2011 16:06,17590
578075,11/22/2011 16:11,15039
C578076,11/22/2011 16:18,18139
C578077,11/22/2011 16:18,12936
578078,11/22/2011 16:24,12586
578079,11/22/2011 16:26,13985
578080,11/22/2011 16:28,15634
578081,11/22/2011 16:31,14051
578082,11/22/2011 16:33,12775
578084,11/22/2011 16:34,12465
578085,11/22/2011 16:39,13319
578086,11/22/2011 16:43,17519
578087,11/22/2011 16:44,15965
578088,11/22/2011 16:47,16376
578089,11/22/2011 17:02,12483
C578090,11/22/2011 17:03,12483
578091,11/22/2011 17:15,14554
578092,11/22/2011 17:19,16811
578093,11/22/2011 17:21,14911
578094,11/22/2011 17:23,16261
578095,11/22/2011 17:25,99999
578096,11/22/2011 17:26,12936
C578097,11/22/2011 17:31,99999
578098,11/22/2011 17:32,12936
578099,11/23/2011 8:05,12452
578100,11/23/2011 8:17,15814
578101,11/23/2011 8:39,13089
578102,11/23/2011 8:39,13089
578103,11/23/2011 8:42,17554
578104,11/23/2011 8:43,13969
578105,11/23/2011 8:47,14911
578106,11/23/2011 9:02,16133
578107,11/23/2011 9:09,15949
578108,11/23/2011 9:20,14912
578109,11/23/2011 9:22,14020
C578110,11/23/2011 9:23,15804
578111,11/23/2011 9:28,14790
578112,11/23/2011 9:34,16670
578113,11/23/2011 9:35,14560
578114,11/23/2011 9:41,16185
578115,11/23/2011 9:44,16600
578116,11/23/2011 9:51,13078
578117,11/23/2011 10:01,14334
578118,11/23/2011 10:08,12955
578119,11/23/2011 10:09,17769
578120,11/23/2011 10:21,14493
578121,11/23/2011 10:23,14547
C578122,11/23/2011 10:27,12452
578123,11/23/2011 10:28,12452
C578124,11/23/2011 10:30,14049
578125,11/23/2011 10:31,17511
578126,11/23/2011 10:32,16900
578127,11/23/2011 10:36,13408
578128,11/23/2011 10:38,12919
578129,11/23/2011 10:39,13502
578130,11/23/2011 10:44,15611
C578131,11/23/2011 10:49,13171
C578132,11/23/2011 10:50,15502
578133,11/23/2011 10:55,14205
C578136,11/23/2011 10:57,14156
578140,11/23/2011 10:58,14646
578141,11/23/2011 11:04,14646
C578142,11/23/2011 11:04,17010
578143,11/23/2011 11:06,14646
C578144,11/23/2011 11:06,16201
578145,11/23/2011 11:07,99999
578146,11/23/2011 11:07,13742
578147,11/23/2011 11:09,12748
578149,11/23/2011 11:11,99999
C578148,11/23/2011 11:11,15117
578150,11/23/2011 11:18,16020
578151,11/23/2011 11:18,16020
578152,11/23/2011 11:21,16954
578153,11/23/2011 11:22,12748
578154,11/23/2011 11:30,15117
578155,11/23/2011 11:32,12748
C578164,11/23/2011 11:34,14032
578171,11/23/2011 11:36,17685
578174,11/23/2011 11:37,13576
578187,11/23/2011 11:40,14336
578192,11/23/2011 11:42,16954
578196,11/23/2011 11:43,16168
578211,11/23/2011 11:47,12748
578220,11/23/2011 11:49,16525
578225,11/23/2011 11:51,17700
578229,11/23/2011 11:54,16066
578230,11/23/2011 11:58,15189
578231,11/23/2011 12:05,14527
578232,11/23/2011 12:13,17135
578233,11/23/2011 12:20,14049
578234,11/23/2011 12:22,13650
C578239,11/23/2011 12:29,14912
578243,11/23/2011 12:33,13448
578244,11/23/2011 12:36,15727
578245,11/23/2011 12:37,99999
578246,11/23/2011 12:38,13991
578247,11/23/2011 12:39,14581
578248,11/23/2011 12:40,16255
578249,11/23/2011 12:42,16660
578250,11/23/2011 12:43,15901
578251,11/23/2011 12:45,15993
578252,11/23/2011 12:48,16079
578253,11/23/2011 12:51,14744
578254,11/23/2011 12:52,17809
578255,11/23/2011 12:58,14675
578256,11/23/2011 12:59,17809
C578257,11/23/2011 13:00,17809
578258,11/23/2011 13:01,13263
C578259,11/23/2011 13:02,16660
578260,11/23/2011 13:15,17469
578261,11/23/2011 13:24,14216
578262,11/23/2011 13:27,18283
578263,11/23/2011 13:27,17422
578264,11/23/2011 13:27,12748
578265,11/23/2011 13:28,13018
578266,11/23/2011 13:34,12748
578267,11/23/2011 13:37,12748
578268,11/23/2011 13:39,12748
578270,11/23/2011 13:39,14096
C578269,11/23/2011 13:39,14096
578271,11/23/2011 13:40,13899
578272,11/23/2011 13:40,17463
578273,11/23/2011 13:41,14335
C578274,11/23/2011 13:42,17828
578275,11/23/2011 13:46,15916
C578276,11/23/2011 13:48,17511
578277,11/23/2011 13:51,12723
578278,11/23/2011 13:51,12748
578279,11/23/2011 13:53,14735
578281,11/23/2011 13:53,14099
C578280,11/23/2011 13:53,17841
578283,11/23/2011 13:54,13139
C578282,11/23/2011 13:54,17841
578284,11/23/2011 13:56,14385
578285,11/23/2011 13:57,12748
578286,11/23/2011 13:57,18084
578287,11/23/2011 14:01,12723
578288,11/23/2011 14:05,12748
578289,11/23/2011 14:07,17841
578290,11/23/2011 14:07,13644
578291,11/23/2011 14:18,16500
578292,11/23/2011 14:35,13174
578293,11/23/2011 14:36,15640
578294,11/23/2011 14:37,16790
578295,11/23/2011 14:39,12569
578296,11/23/2011 14:51,16653
578297,11/23/2011 14:51,17017
578298,11/23/2011 14:52,12619
578299,11/23/2011 14:53,16660
578300,11/23/2011 15:02,12664
578301,11/23/2011 15:14,17034
578302,11/23/2011 15:23,16057
578303,11/23/2011 15:39,14733
578304,11/23/2011 15:41,13831
578305,11/23/2011 15:44,14088
578306,11/23/2011 15:46,17410
578307,11/23/2011 15:53,17290
578308,11/23/2011 16:09,12748
578309,11/23/2011 16:20,15253
578310,11/23/2011 16:22,17434
578311,11/23/2011 16:22,15253
578312,11/23/2011 16:24,14032
578313,11/23/2011 16:24,17757
578314,11/23/2011 16:33,13350
578315,11/23/2011 16:34,17725
578316,11/23/2011 16:43,14189
578317,11/23/2011 16:47,15398
578318,11/23/2011 16:48,17135
578319,11/23/2011 16:48,15393
578321,11/23/2011 16:59,12557
578322,11/23/2011 17:10,12948
578323,11/23/2011 17:19,15743
